representation,weighting,bin_x_center_km,bin_y_center_km,probability_mass
motion_relative,equal_cyclone,675.0,-1025.0,0.0
motion_relative,equal_cyclone,725.0,-1025.0,0.0
motion_relative,equal_cyclone,775.0,-1025.0,0.0
motion_relative,equal_cyclone,825.0,-1025.0,0.0
motion_relative,equal_cyclone,875.0,-1025.0,0.0
motion_relative,equal_cyclone,925.0,-1025.0,0.0
motion_relative,equal_cyclone,975.0,-1025.0,0.0
motion_relative,equal_cyclone,1025.0,-1025.0,0.0
motion_relative,equal_cyclone,1075.0,-1025.0,0.0
motion_relative,equal_cyclone,-1075.0,-975.0,0.0
motion_relative,equal_cyclone,-1025.0,-975.0,0.0
motion_relative,equal_cyclone,-975.0,-975.0,0.0
motion_relative,equal_cyclone,-925.0,-975.0,0.0
motion_relative,equal_cyclone,-875.0,-975.0,0.0
motion_relative,equal_cyclone,-825.0,-975.0,0.0
motion_relative,equal_cyclone,-775.0,-975.0,0.0
motion_relative,equal_cyclone,-725.0,-975.0,0.0
motion_relative,equal_cyclone,-675.0,-975.0,0.0
motion_relative,equal_cyclone,-625.0,-975.0,0.0
motion_relative,equal_cyclone,-575.0,-975.0,5.397220086973855e-07
motion_relative,equal_cyclone,-525.0,-975.0,0.00038382750623964894
motion_relative,equal_cyclone,-475.0,-975.0,0.001360129742886416
motion_relative,equal_cyclone,-425.0,-975.0,0.0015518116202119466
motion_relative,equal_cyclone,-375.0,-975.0,0.0012309198801192633
motion_relative,equal_cyclone,-325.0,-975.0,0.0009491901481874257
motion_relative,equal_cyclone,-275.0,-975.0,0.0008340779193751035
motion_relative,equal_cyclone,-225.0,-975.0,0.000757009964955735
motion_relative,equal_cyclone,-175.0,-975.0,0.0008661510191264796
motion_relative,equal_cyclone,-125.0,-975.0,0.0008224580475380119
motion_relative,equal_cyclone,-75.0,-975.0,0.0007732208009821135
motion_relative,equal_cyclone,-25.0,-975.0,0.0007600838059608439
motion_relative,equal_cyclone,25.0,-975.0,0.0005673138949586769
motion_relative,equal_cyclone,75.0,-975.0,0.0006629563622240406
motion_relative,equal_cyclone,125.0,-975.0,0.000657322307602212
motion_relative,equal_cyclone,175.0,-975.0,0.0008811847594768083
motion_relative,equal_cyclone,225.0,-975.0,0.000780301101626305
motion_relative,equal_cyclone,275.0,-975.0,0.0009019237999131682
motion_relative,equal_cyclone,325.0,-975.0,0.0007358481197050736
motion_relative,equal_cyclone,375.0,-975.0,0.0008917088103086705
motion_relative,equal_cyclone,425.0,-975.0,0.0013149486267950755
motion_relative,equal_cyclone,475.0,-975.0,0.0012350500560866188
motion_relative,equal_cyclone,525.0,-975.0,0.00043796160195752544
motion_relative,equal_cyclone,575.0,-975.0,4.7444700291737977e-07
motion_relative,equal_cyclone,625.0,-975.0,0.0
motion_relative,equal_cyclone,675.0,-975.0,0.0
motion_relative,equal_cyclone,725.0,-975.0,0.0
motion_relative,equal_cyclone,775.0,-975.0,0.0
motion_relative,equal_cyclone,825.0,-975.0,0.0
motion_relative,equal_cyclone,875.0,-975.0,0.0
motion_relative,equal_cyclone,925.0,-975.0,0.0
motion_relative,equal_cyclone,975.0,-975.0,0.0
motion_relative,equal_cyclone,1025.0,-975.0,0.0
motion_relative,equal_cyclone,1075.0,-975.0,0.0
motion_relative,equal_cyclone,-1075.0,-925.0,0.0
motion_relative,equal_cyclone,-1025.0,-925.0,0.0
motion_relative,equal_cyclone,-975.0,-925.0,0.0
motion_relative,equal_cyclone,-925.0,-925.0,0.0
motion_relative,equal_cyclone,-875.0,-925.0,0.0
motion_relative,equal_cyclone,-825.0,-925.0,0.0
motion_relative,equal_cyclone,-775.0,-925.0,0.0
motion_relative,equal_cyclone,-725.0,-925.0,0.0
motion_relative,equal_cyclone,-675.0,-925.0,0.0
motion_relative,equal_cyclone,-625.0,-925.0,0.00031966052082780936
motion_relative,equal_cyclone,-575.0,-925.0,0.0010909667064355818
motion_relative,equal_cyclone,-525.0,-925.0,0.0011186876147314625
motion_relative,equal_cyclone,-475.0,-925.0,0.0011003192149794646
motion_relative,equal_cyclone,-425.0,-925.0,0.001108096145438961
motion_relative,equal_cyclone,-375.0,-925.0,0.0007458140450599177
motion_relative,equal_cyclone,-325.0,-925.0,0.0006423529948374042
motion_relative,equal_cyclone,-275.0,-925.0,0.0006929773354760311
motion_relative,equal_cyclone,-225.0,-925.0,0.0006804663072914054
motion_relative,equal_cyclone,-175.0,-925.0,0.0006084601502851611
motion_relative,equal_cyclone,-125.0,-925.0,0.0006868512461971182
motion_relative,equal_cyclone,-75.0,-925.0,0.000571930033624672
motion_relative,equal_cyclone,-25.0,-925.0,0.0005178577710989096
motion_relative,equal_cyclone,25.0,-925.0,0.0005064515765885168
motion_relative,equal_cyclone,75.0,-925.0,0.0005471316559489856
motion_relative,equal_cyclone,125.0,-925.0,0.000706506575008151
motion_relative,equal_cyclone,175.0,-925.0,0.0006953451978326838
motion_relative,equal_cyclone,225.0,-925.0,0.0006198970664351853
motion_relative,equal_cyclone,275.0,-925.0,0.0006407907945700247
motion_relative,equal_cyclone,325.0,-925.0,0.0005930984490515558
motion_relative,equal_cyclone,375.0,-925.0,0.0006578521934014472
motion_relative,equal_cyclone,425.0,-925.0,0.0007385408547037409
motion_relative,equal_cyclone,475.0,-925.0,0.0009393246627286589
motion_relative,equal_cyclone,525.0,-925.0,0.0010827658188273454
motion_relative,equal_cyclone,575.0,-925.0,0.0008834140308887099
motion_relative,equal_cyclone,625.0,-925.0,0.00024675119113952524
motion_relative,equal_cyclone,675.0,-925.0,0.0
motion_relative,equal_cyclone,725.0,-925.0,0.0
motion_relative,equal_cyclone,775.0,-925.0,0.0
motion_relative,equal_cyclone,825.0,-925.0,0.0
motion_relative,equal_cyclone,875.0,-925.0,0.0
motion_relative,equal_cyclone,925.0,-925.0,0.0
motion_relative,equal_cyclone,975.0,-925.0,0.0
motion_relative,equal_cyclone,1025.0,-925.0,0.0
motion_relative,equal_cyclone,1075.0,-925.0,0.0
motion_relative,equal_cyclone,-1075.0,-875.0,0.0
motion_relative,equal_cyclone,-1025.0,-875.0,0.0
motion_relative,equal_cyclone,-975.0,-875.0,0.0
motion_relative,equal_cyclone,-925.0,-875.0,0.0
motion_relative,equal_cyclone,-875.0,-875.0,0.0
motion_relative,equal_cyclone,-825.0,-875.0,0.0
motion_relative,equal_cyclone,-775.0,-875.0,0.0
motion_relative,equal_cyclone,-725.0,-875.0,0.0
motion_relative,equal_cyclone,-675.0,-875.0,0.0006453270546411102
motion_relative,equal_cyclone,-625.0,-875.0,0.0013529176831835123
motion_relative,equal_cyclone,-575.0,-875.0,0.0010316394771055148
motion_relative,equal_cyclone,-525.0,-875.0,0.0010792750037313234
motion_relative,equal_cyclone,-475.0,-875.0,0.0009987084068447268
motion_relative,equal_cyclone,-425.0,-875.0,0.0008875396403696446
motion_relative,equal_cyclone,-375.0,-875.0,0.0007448926900586019
motion_relative,equal_cyclone,-325.0,-875.0,0.0006639315631708663
motion_relative,equal_cyclone,-275.0,-875.0,0.0006571591509303474
motion_relative,equal_cyclone,-225.0,-875.0,0.00053896259956598
motion_relative,equal_cyclone,-175.0,-875.0,0.0005405541760979155
motion_relative,equal_cyclone,-125.0,-875.0,0.0006135175887516175
motion_relative,equal_cyclone,-75.0,-875.0,0.0005865938402800816
motion_relative,equal_cyclone,-25.0,-875.0,0.0005266453549935918
motion_relative,equal_cyclone,25.0,-875.0,0.0008053237690269112
motion_relative,equal_cyclone,75.0,-875.0,0.0005122121965584459
motion_relative,equal_cyclone,125.0,-875.0,0.0005772670495171893
motion_relative,equal_cyclone,175.0,-875.0,0.0006303245879848933
motion_relative,equal_cyclone,225.0,-875.0,0.0006212454629524798
motion_relative,equal_cyclone,275.0,-875.0,0.0006032994232444422
motion_relative,equal_cyclone,325.0,-875.0,0.0006227633132447967
motion_relative,equal_cyclone,375.0,-875.0,0.0006046384013706176
motion_relative,equal_cyclone,425.0,-875.0,0.0005618249242061603
motion_relative,equal_cyclone,475.0,-875.0,0.0006855301558205715
motion_relative,equal_cyclone,525.0,-875.0,0.000697743320914449
motion_relative,equal_cyclone,575.0,-875.0,0.001068124775284704
motion_relative,equal_cyclone,625.0,-875.0,0.001730037054602669
motion_relative,equal_cyclone,675.0,-875.0,0.0006137236263943076
motion_relative,equal_cyclone,725.0,-875.0,0.0
motion_relative,equal_cyclone,775.0,-875.0,0.0
motion_relative,equal_cyclone,825.0,-875.0,0.0
motion_relative,equal_cyclone,875.0,-875.0,0.0
motion_relative,equal_cyclone,925.0,-875.0,0.0
motion_relative,equal_cyclone,975.0,-875.0,0.0
motion_relative,equal_cyclone,1025.0,-875.0,0.0
motion_relative,equal_cyclone,1075.0,-875.0,0.0
motion_relative,equal_cyclone,-1075.0,-825.0,0.0
motion_relative,equal_cyclone,-1025.0,-825.0,0.0
motion_relative,equal_cyclone,-975.0,-825.0,0.0
motion_relative,equal_cyclone,-925.0,-825.0,0.0
motion_relative,equal_cyclone,-875.0,-825.0,0.0
motion_relative,equal_cyclone,-825.0,-825.0,0.0
motion_relative,equal_cyclone,-775.0,-825.0,1.800720475335811e-06
motion_relative,equal_cyclone,-725.0,-825.0,0.000795603086848249
motion_relative,equal_cyclone,-675.0,-825.0,0.0015165219534902298
motion_relative,equal_cyclone,-625.0,-825.0,0.000981176559009306
motion_relative,equal_cyclone,-575.0,-825.0,0.0008422235052303247
motion_relative,equal_cyclone,-525.0,-825.0,0.0008166611186587274
motion_relative,equal_cyclone,-475.0,-825.0,0.000930197516587514
motion_relative,equal_cyclone,-425.0,-825.0,0.0007961374700723542
motion_relative,equal_cyclone,-375.0,-825.0,0.0007100875820686995
motion_relative,equal_cyclone,-325.0,-825.0,0.000721567278550881
motion_relative,equal_cyclone,-275.0,-825.0,0.0006058112712201036
motion_relative,equal_cyclone,-225.0,-825.0,0.0006562078145559653
motion_relative,equal_cyclone,-175.0,-825.0,0.0006038718543183024
motion_relative,equal_cyclone,-125.0,-825.0,0.0005524193491687337
motion_relative,equal_cyclone,-75.0,-825.0,0.0005812993298152441
motion_relative,equal_cyclone,-25.0,-825.0,0.0005488504251805524
motion_relative,equal_cyclone,25.0,-825.0,0.0004422721850535542
motion_relative,equal_cyclone,75.0,-825.0,0.0004933426224989571
motion_relative,equal_cyclone,125.0,-825.0,0.000411847017564659
motion_relative,equal_cyclone,175.0,-825.0,0.0004388085554269171
motion_relative,equal_cyclone,225.0,-825.0,0.0004948773343322075
motion_relative,equal_cyclone,275.0,-825.0,0.0004781136676657083
motion_relative,equal_cyclone,325.0,-825.0,0.000527913893228715
motion_relative,equal_cyclone,375.0,-825.0,0.00047153272395672577
motion_relative,equal_cyclone,425.0,-825.0,0.0005384054333227163
motion_relative,equal_cyclone,475.0,-825.0,0.0005753786374702901
motion_relative,equal_cyclone,525.0,-825.0,0.0007281305885108283
motion_relative,equal_cyclone,575.0,-825.0,0.0006987119616330709
motion_relative,equal_cyclone,625.0,-825.0,0.0009885672134907512
motion_relative,equal_cyclone,675.0,-825.0,0.001198138340874217
motion_relative,equal_cyclone,725.0,-825.0,0.0011478522188079446
motion_relative,equal_cyclone,775.0,-825.0,6.941794302635108e-06
motion_relative,equal_cyclone,825.0,-825.0,0.0
motion_relative,equal_cyclone,875.0,-825.0,0.0
motion_relative,equal_cyclone,925.0,-825.0,0.0
motion_relative,equal_cyclone,975.0,-825.0,0.0
motion_relative,equal_cyclone,1025.0,-825.0,0.0
motion_relative,equal_cyclone,1075.0,-825.0,0.0
motion_relative,equal_cyclone,-1075.0,-775.0,0.0
motion_relative,equal_cyclone,-1025.0,-775.0,0.0
motion_relative,equal_cyclone,-975.0,-775.0,0.0
motion_relative,equal_cyclone,-925.0,-775.0,0.0
motion_relative,equal_cyclone,-875.0,-775.0,0.0
motion_relative,equal_cyclone,-825.0,-775.0,8.429294633243042e-06
motion_relative,equal_cyclone,-775.0,-775.0,0.0006258929336486221
motion_relative,equal_cyclone,-725.0,-775.0,0.0012891392777606787
motion_relative,equal_cyclone,-675.0,-775.0,0.0009396283404089703
motion_relative,equal_cyclone,-625.0,-775.0,0.0008882159492926838
motion_relative,equal_cyclone,-575.0,-775.0,0.0008333230127166002
motion_relative,equal_cyclone,-525.0,-775.0,0.0007631636539418555
motion_relative,equal_cyclone,-475.0,-775.0,0.0007110903848077893
motion_relative,equal_cyclone,-425.0,-775.0,0.0008694670683037831
motion_relative,equal_cyclone,-375.0,-775.0,0.0006332385693621959
motion_relative,equal_cyclone,-325.0,-775.0,0.0007234847884731016
motion_relative,equal_cyclone,-275.0,-775.0,0.0007073557631096332
motion_relative,equal_cyclone,-225.0,-775.0,0.0007193063427244971
motion_relative,equal_cyclone,-175.0,-775.0,0.0006005099607434706
motion_relative,equal_cyclone,-125.0,-775.0,0.0006801577310426403
motion_relative,equal_cyclone,-75.0,-775.0,0.0006334711542916264
motion_relative,equal_cyclone,-25.0,-775.0,0.0005641632290287689
motion_relative,equal_cyclone,25.0,-775.0,0.0005460608250648027
motion_relative,equal_cyclone,75.0,-775.0,0.0004495828424531709
motion_relative,equal_cyclone,125.0,-775.0,0.00036060405914403054
motion_relative,equal_cyclone,175.0,-775.0,0.0004180963777337471
motion_relative,equal_cyclone,225.0,-775.0,0.0004232102589875605
motion_relative,equal_cyclone,275.0,-775.0,0.0004942307516505962
motion_relative,equal_cyclone,325.0,-775.0,0.0004300732218389238
motion_relative,equal_cyclone,375.0,-775.0,0.0005551315156090542
motion_relative,equal_cyclone,425.0,-775.0,0.0003923978188697199
motion_relative,equal_cyclone,475.0,-775.0,0.000839212852552003
motion_relative,equal_cyclone,525.0,-775.0,0.0005388727711022061
motion_relative,equal_cyclone,575.0,-775.0,0.001137451590067033
motion_relative,equal_cyclone,625.0,-775.0,0.0007679491568558801
motion_relative,equal_cyclone,675.0,-775.0,0.0008587713737962105
motion_relative,equal_cyclone,725.0,-775.0,0.0013068281799064113
motion_relative,equal_cyclone,775.0,-775.0,0.0008987665106546562
motion_relative,equal_cyclone,825.0,-775.0,4.7026790165655554e-06
motion_relative,equal_cyclone,875.0,-775.0,0.0
motion_relative,equal_cyclone,925.0,-775.0,0.0
motion_relative,equal_cyclone,975.0,-775.0,0.0
motion_relative,equal_cyclone,1025.0,-775.0,0.0
motion_relative,equal_cyclone,1075.0,-775.0,0.0
motion_relative,equal_cyclone,-1075.0,-725.0,0.0
motion_relative,equal_cyclone,-1025.0,-725.0,0.0
motion_relative,equal_cyclone,-975.0,-725.0,0.0
motion_relative,equal_cyclone,-925.0,-725.0,0.0
motion_relative,equal_cyclone,-875.0,-725.0,0.0
motion_relative,equal_cyclone,-825.0,-725.0,0.0008420027483492923
motion_relative,equal_cyclone,-775.0,-725.0,0.0012485336658826641
motion_relative,equal_cyclone,-725.0,-725.0,0.0009889927052101689
motion_relative,equal_cyclone,-675.0,-725.0,0.0008725832979195614
motion_relative,equal_cyclone,-625.0,-725.0,0.0006947871863442871
motion_relative,equal_cyclone,-575.0,-725.0,0.000761841316498483
motion_relative,equal_cyclone,-525.0,-725.0,0.0008244354640392439
motion_relative,equal_cyclone,-475.0,-725.0,0.0008310324716649
motion_relative,equal_cyclone,-425.0,-725.0,0.0007082535135276842
motion_relative,equal_cyclone,-375.0,-725.0,0.0006995350184746014
motion_relative,equal_cyclone,-325.0,-725.0,0.0006269635764335657
motion_relative,equal_cyclone,-275.0,-725.0,0.0006648270993032116
motion_relative,equal_cyclone,-225.0,-725.0,0.0006861287418064218
motion_relative,equal_cyclone,-175.0,-725.0,0.0006086068612958711
motion_relative,equal_cyclone,-125.0,-725.0,0.0005605080658652775
motion_relative,equal_cyclone,-75.0,-725.0,0.0007409733119484214
motion_relative,equal_cyclone,-25.0,-725.0,0.0005283425182670987
motion_relative,equal_cyclone,25.0,-725.0,0.0004854671254985057
motion_relative,equal_cyclone,75.0,-725.0,0.0004948648096295077
motion_relative,equal_cyclone,125.0,-725.0,0.00039833748339722304
motion_relative,equal_cyclone,175.0,-725.0,0.0003685117292786367
motion_relative,equal_cyclone,225.0,-725.0,0.0005321871400068019
motion_relative,equal_cyclone,275.0,-725.0,0.0003335277886170247
motion_relative,equal_cyclone,325.0,-725.0,0.00030939395035803585
motion_relative,equal_cyclone,375.0,-725.0,0.0003525773740781953
motion_relative,equal_cyclone,425.0,-725.0,0.00040173578109830964
motion_relative,equal_cyclone,475.0,-725.0,0.0004540775308261741
motion_relative,equal_cyclone,525.0,-725.0,0.0005711654506662691
motion_relative,equal_cyclone,575.0,-725.0,0.0004366118870228474
motion_relative,equal_cyclone,625.0,-725.0,0.0006019277688823943
motion_relative,equal_cyclone,675.0,-725.0,0.0005878041413807417
motion_relative,equal_cyclone,725.0,-725.0,0.0010668019072492695
motion_relative,equal_cyclone,775.0,-725.0,0.0016179003991040016
motion_relative,equal_cyclone,825.0,-725.0,0.0008775251280398998
motion_relative,equal_cyclone,875.0,-725.0,0.0
motion_relative,equal_cyclone,925.0,-725.0,0.0
motion_relative,equal_cyclone,975.0,-725.0,0.0
motion_relative,equal_cyclone,1025.0,-725.0,0.0
motion_relative,equal_cyclone,1075.0,-725.0,0.0
motion_relative,equal_cyclone,-1075.0,-675.0,0.0
motion_relative,equal_cyclone,-1025.0,-675.0,0.0
motion_relative,equal_cyclone,-975.0,-675.0,0.0
motion_relative,equal_cyclone,-925.0,-675.0,0.0
motion_relative,equal_cyclone,-875.0,-675.0,0.0003712893178951623
motion_relative,equal_cyclone,-825.0,-675.0,0.0016374865068969902
motion_relative,equal_cyclone,-775.0,-675.0,0.0010531013172848911
motion_relative,equal_cyclone,-725.0,-675.0,0.0009539128114170571
motion_relative,equal_cyclone,-675.0,-675.0,0.000814245163123265
motion_relative,equal_cyclone,-625.0,-675.0,0.0007219726636802438
motion_relative,equal_cyclone,-575.0,-675.0,0.0009651161605593774
motion_relative,equal_cyclone,-525.0,-675.0,0.0007598369674150144
motion_relative,equal_cyclone,-475.0,-675.0,0.0008254572446963417
motion_relative,equal_cyclone,-425.0,-675.0,0.000693864121145089
motion_relative,equal_cyclone,-375.0,-675.0,0.0007062321184192454
motion_relative,equal_cyclone,-325.0,-675.0,0.000725808314321632
motion_relative,equal_cyclone,-275.0,-675.0,0.0007252263455275324
motion_relative,equal_cyclone,-225.0,-675.0,0.0007784934220143543
motion_relative,equal_cyclone,-175.0,-675.0,0.0007482120233637932
motion_relative,equal_cyclone,-125.0,-675.0,0.000628002627345158
motion_relative,equal_cyclone,-75.0,-675.0,0.0006484944613484487
motion_relative,equal_cyclone,-25.0,-675.0,0.0006121122400937017
motion_relative,equal_cyclone,25.0,-675.0,0.0006100699818674781
motion_relative,equal_cyclone,75.0,-675.0,0.0006263461828314244
motion_relative,equal_cyclone,125.0,-675.0,0.0004892266366811108
motion_relative,equal_cyclone,175.0,-675.0,0.0005001282219725679
motion_relative,equal_cyclone,225.0,-675.0,0.0004536398023385858
motion_relative,equal_cyclone,275.0,-675.0,0.00037449042883707
motion_relative,equal_cyclone,325.0,-675.0,0.00030635037022142594
motion_relative,equal_cyclone,375.0,-675.0,0.0002817412778898701
motion_relative,equal_cyclone,425.0,-675.0,0.00029483949618395
motion_relative,equal_cyclone,475.0,-675.0,0.0003641006701407163
motion_relative,equal_cyclone,525.0,-675.0,0.00039356928454998294
motion_relative,equal_cyclone,575.0,-675.0,0.0005860126946102575
motion_relative,equal_cyclone,625.0,-675.0,0.0003722312927904311
motion_relative,equal_cyclone,675.0,-675.0,0.00045951162573629564
motion_relative,equal_cyclone,725.0,-675.0,0.0007702744909372282
motion_relative,equal_cyclone,775.0,-675.0,0.0008776448154298695
motion_relative,equal_cyclone,825.0,-675.0,0.0012489275733597895
motion_relative,equal_cyclone,875.0,-675.0,0.0007467692851625665
motion_relative,equal_cyclone,925.0,-675.0,0.0
motion_relative,equal_cyclone,975.0,-675.0,0.0
motion_relative,equal_cyclone,1025.0,-675.0,0.0
motion_relative,equal_cyclone,1075.0,-675.0,0.0
motion_relative,equal_cyclone,-1075.0,-625.0,0.0
motion_relative,equal_cyclone,-1025.0,-625.0,0.0
motion_relative,equal_cyclone,-975.0,-625.0,0.0
motion_relative,equal_cyclone,-925.0,-625.0,0.0001819010722111298
motion_relative,equal_cyclone,-875.0,-625.0,0.0010356785544958717
motion_relative,equal_cyclone,-825.0,-625.0,0.0011343745655054112
motion_relative,equal_cyclone,-775.0,-625.0,0.0010561998957651186
motion_relative,equal_cyclone,-725.0,-625.0,0.001100754860768717
motion_relative,equal_cyclone,-675.0,-625.0,0.0006778523917699455
motion_relative,equal_cyclone,-625.0,-625.0,0.0007596314000758102
motion_relative,equal_cyclone,-575.0,-625.0,0.0009304625189712941
motion_relative,equal_cyclone,-525.0,-625.0,0.0008664510403886118
motion_relative,equal_cyclone,-475.0,-625.0,0.0008248764261381648
motion_relative,equal_cyclone,-425.0,-625.0,0.0008030886172447026
motion_relative,equal_cyclone,-375.0,-625.0,0.0007972256856023776
motion_relative,equal_cyclone,-325.0,-625.0,0.0007741954941938194
motion_relative,equal_cyclone,-275.0,-625.0,0.0008253678436267462
motion_relative,equal_cyclone,-225.0,-625.0,0.0008680779358203386
motion_relative,equal_cyclone,-175.0,-625.0,0.0007910737898654473
motion_relative,equal_cyclone,-125.0,-625.0,0.0007543852282653513
motion_relative,equal_cyclone,-75.0,-625.0,0.0007398117049846379
motion_relative,equal_cyclone,-25.0,-625.0,0.0011251410316006414
motion_relative,equal_cyclone,25.0,-625.0,0.0006117727131969218
motion_relative,equal_cyclone,75.0,-625.0,0.0006037424182063591
motion_relative,equal_cyclone,125.0,-625.0,0.000555026920334723
motion_relative,equal_cyclone,175.0,-625.0,0.0005159174092305666
motion_relative,equal_cyclone,225.0,-625.0,0.00047072791338846127
motion_relative,equal_cyclone,275.0,-625.0,0.0003558323905864324
motion_relative,equal_cyclone,325.0,-625.0,0.0003232302698032552
motion_relative,equal_cyclone,375.0,-625.0,0.00032088347807411735
motion_relative,equal_cyclone,425.0,-625.0,0.000354365399187801
motion_relative,equal_cyclone,475.0,-625.0,0.00045538854465993227
motion_relative,equal_cyclone,525.0,-625.0,0.00029065803106824813
motion_relative,equal_cyclone,575.0,-625.0,0.0003415317377089581
motion_relative,equal_cyclone,625.0,-625.0,0.000333415615743474
motion_relative,equal_cyclone,675.0,-625.0,0.00044436372382487696
motion_relative,equal_cyclone,725.0,-625.0,0.0004970809965713828
motion_relative,equal_cyclone,775.0,-625.0,0.0007700401641572224
motion_relative,equal_cyclone,825.0,-625.0,0.0010545179445321752
motion_relative,equal_cyclone,875.0,-625.0,0.0018456237825795257
motion_relative,equal_cyclone,925.0,-625.0,0.00022091681061889664
motion_relative,equal_cyclone,975.0,-625.0,0.0
motion_relative,equal_cyclone,1025.0,-625.0,0.0
motion_relative,equal_cyclone,1075.0,-625.0,0.0
motion_relative,equal_cyclone,-1075.0,-575.0,0.0
motion_relative,equal_cyclone,-1025.0,-575.0,0.0
motion_relative,equal_cyclone,-975.0,-575.0,2.423931855706961e-06
motion_relative,equal_cyclone,-925.0,-575.0,0.0012160820267302656
motion_relative,equal_cyclone,-875.0,-575.0,0.0010257520016322776
motion_relative,equal_cyclone,-825.0,-575.0,0.0008856011485290299
motion_relative,equal_cyclone,-775.0,-575.0,0.0007891695386593923
motion_relative,equal_cyclone,-725.0,-575.0,0.0007123214090541207
motion_relative,equal_cyclone,-675.0,-575.0,0.0007053154891264859
motion_relative,equal_cyclone,-625.0,-575.0,0.0008123532194302989
motion_relative,equal_cyclone,-575.0,-575.0,0.0009750317012736203
motion_relative,equal_cyclone,-525.0,-575.0,0.0011186789293438923
motion_relative,equal_cyclone,-475.0,-575.0,0.0009951028284406632
motion_relative,equal_cyclone,-425.0,-575.0,0.0009512824792399211
motion_relative,equal_cyclone,-375.0,-575.0,0.0008485543907253148
motion_relative,equal_cyclone,-325.0,-575.0,0.0009048850150884152
motion_relative,equal_cyclone,-275.0,-575.0,0.0008758176200577733
motion_relative,equal_cyclone,-225.0,-575.0,0.000936244813425593
motion_relative,equal_cyclone,-175.0,-575.0,0.000918816445030981
motion_relative,equal_cyclone,-125.0,-575.0,0.0009063355937312755
motion_relative,equal_cyclone,-75.0,-575.0,0.0008835246065518826
motion_relative,equal_cyclone,-25.0,-575.0,0.0007773330094443505
motion_relative,equal_cyclone,25.0,-575.0,0.0007768481396084098
motion_relative,equal_cyclone,75.0,-575.0,0.0006877647388957987
motion_relative,equal_cyclone,125.0,-575.0,0.000570864566267271
motion_relative,equal_cyclone,175.0,-575.0,0.000549450393127287
motion_relative,equal_cyclone,225.0,-575.0,0.0004971255898137591
motion_relative,equal_cyclone,275.0,-575.0,0.00041894712415008564
motion_relative,equal_cyclone,325.0,-575.0,0.0003600605262738771
motion_relative,equal_cyclone,375.0,-575.0,0.00033633533610270496
motion_relative,equal_cyclone,425.0,-575.0,0.00034978064972743814
motion_relative,equal_cyclone,475.0,-575.0,0.00033753530701870817
motion_relative,equal_cyclone,525.0,-575.0,0.00029094636053329467
motion_relative,equal_cyclone,575.0,-575.0,0.0002806015709330472
motion_relative,equal_cyclone,625.0,-575.0,0.00031469647986296896
motion_relative,equal_cyclone,675.0,-575.0,0.0003429142040725131
motion_relative,equal_cyclone,725.0,-575.0,0.0003666783182531104
motion_relative,equal_cyclone,775.0,-575.0,0.0005984140534056456
motion_relative,equal_cyclone,825.0,-575.0,0.0008765303105182628
motion_relative,equal_cyclone,875.0,-575.0,0.0011218052199359683
motion_relative,equal_cyclone,925.0,-575.0,0.0008643147963657492
motion_relative,equal_cyclone,975.0,-575.0,3.916704667863676e-06
motion_relative,equal_cyclone,1025.0,-575.0,0.0
motion_relative,equal_cyclone,1075.0,-575.0,0.0
motion_relative,equal_cyclone,-1075.0,-525.0,0.0
motion_relative,equal_cyclone,-1025.0,-525.0,0.0
motion_relative,equal_cyclone,-975.0,-525.0,0.000547041175955202
motion_relative,equal_cyclone,-925.0,-525.0,0.001186616262253945
motion_relative,equal_cyclone,-875.0,-525.0,0.0009093987064715414
motion_relative,equal_cyclone,-825.0,-525.0,0.0008507343040122714
motion_relative,equal_cyclone,-775.0,-525.0,0.0006781451503054089
motion_relative,equal_cyclone,-725.0,-525.0,0.000679692896380974
motion_relative,equal_cyclone,-675.0,-525.0,0.0008254300088263531
motion_relative,equal_cyclone,-625.0,-525.0,0.0008370629350481941
motion_relative,equal_cyclone,-575.0,-525.0,0.0009116223588668153
motion_relative,equal_cyclone,-525.0,-525.0,0.0009352492456769485
motion_relative,equal_cyclone,-475.0,-525.0,0.0010815954344187712
motion_relative,equal_cyclone,-425.0,-525.0,0.0010808300100354235
motion_relative,equal_cyclone,-375.0,-525.0,0.001002509976174113
motion_relative,equal_cyclone,-325.0,-525.0,0.0011946461389380294
motion_relative,equal_cyclone,-275.0,-525.0,0.0010207616015715584
motion_relative,equal_cyclone,-225.0,-525.0,0.000980741289149359
motion_relative,equal_cyclone,-175.0,-525.0,0.0009947227403280545
motion_relative,equal_cyclone,-125.0,-525.0,0.0010560973036173962
motion_relative,equal_cyclone,-75.0,-525.0,0.0009191489709813074
motion_relative,equal_cyclone,-25.0,-525.0,0.0009107947598959292
motion_relative,equal_cyclone,25.0,-525.0,0.0008000734003772496
motion_relative,equal_cyclone,75.0,-525.0,0.0007367236228165299
motion_relative,equal_cyclone,125.0,-525.0,0.0006113182535931488
motion_relative,equal_cyclone,175.0,-525.0,0.0005529512668609061
motion_relative,equal_cyclone,225.0,-525.0,0.0005957260410024436
motion_relative,equal_cyclone,275.0,-525.0,0.0005001395558935849
motion_relative,equal_cyclone,325.0,-525.0,0.0003824228600077286
motion_relative,equal_cyclone,375.0,-525.0,0.0002933915605658043
motion_relative,equal_cyclone,425.0,-525.0,0.0003906348672513352
motion_relative,equal_cyclone,475.0,-525.0,0.0003751321853339961
