representation,bin_x_center_km,bin_y_center_km,eligible_states_total,states_with_spatial_support,evaluated_state_cells,q95_exceedance_cells,q95_state_normalized_mass,q95_probability_mass
centered,-475.0,-675.0,23050,20579,103429,1710,2.412773609161377,0.00014259049203246832
centered,-425.0,-675.0,23050,20447,102533,1660,2.457064628601074,0.00014520800323225558
centered,-375.0,-675.0,23050,20333,101809,1633,2.079425096511841,0.00012289019650779665
centered,-325.0,-675.0,23050,20222,101393,1541,2.044731378555298,0.00012083986803190783
centered,-275.0,-675.0,23050,20094,100660,1499,1.9214380979537964,0.00011355346214259043
centered,-225.0,-675.0,23050,19943,100264,1495,1.5532795190811157,9.179596236208454e-05
centered,-175.0,-675.0,23050,19814,99335,1482,1.5384067296981812,9.091701213037595e-05
centered,-125.0,-675.0,23050,19681,98913,1522,1.4130381345748901,8.350795542355627e-05
centered,-75.0,-675.0,23050,19541,98159,1570,1.5019127130508423,8.876028005033731e-05
centered,-25.0,-675.0,23050,19414,97478,1730,2.0537877082824707,0.00012137508019804955
centered,25.0,-675.0,23050,19266,96425,1755,1.6432439088821411,9.711269376566634e-05
centered,75.0,-675.0,23050,19126,95799,1763,1.5558146238327026,9.194578160531819e-05
centered,125.0,-675.0,23050,18999,94909,1773,1.4453797340393066,8.541928400518373e-05
centered,175.0,-675.0,23050,18863,94012,1721,1.7155747413635254,0.00010138731158804148
centered,225.0,-675.0,23050,18716,92964,1666,1.8955345153808594,0.00011202260793652385
centered,275.0,-675.0,23050,18561,92084,1636,1.5987050533294678,9.448052878724411e-05
centered,325.0,-675.0,23050,18402,91133,1639,1.6710684299468994,9.875707473838702e-05
centered,375.0,-675.0,23050,18249,90125,1613,1.9035968780517578,0.00011249907402088866
centered,425.0,-675.0,23050,18103,89502,1645,1.7786390781402588,0.0001051142971846275
centered,475.0,-675.0,23050,17959,88467,1692,1.8066891431808472,0.00010677200771169737
centered,525.0,-675.0,23050,17809,87893,1739,2.2980313301086426,0.00013580943050328642
centered,575.0,-675.0,23050,17657,86764,1803,2.371974468231201,0.0001401793269906193
centered,625.0,-675.0,23050,17499,85413,1848,2.7294204235076904,0.00016130373114719987
centered,675.0,-675.0,23050,17305,84522,1882,4.005732536315918,0.00023673143004998565
centered,725.0,-675.0,23050,17132,83563,1768,3.409151792526245,0.00020147459872532636
centered,775.0,-675.0,23050,16987,82650,1770,3.839759588241577,0.00022692274069413543
centered,825.0,-675.0,23050,16799,81474,1708,5.259453296661377,0.0003108240198343992
centered,875.0,-675.0,23050,16403,29683,610,2.3629019260406494,0.00013964316167403013
centered,925.0,-675.0,23050,0,0,0,0.0,0.0
centered,975.0,-675.0,23050,0,0,0,0.0,0.0
centered,1025.0,-675.0,23050,0,0,0,0.0,0.0
centered,1075.0,-675.0,23050,0,0,0,0.0,0.0
centered,-1075.0,-625.0,23050,0,0,0,0.0,0.0
centered,-1025.0,-625.0,23050,0,0,0,0.0,0.0
centered,-975.0,-625.0,23050,0,0,0,0.0,0.0
centered,-925.0,-625.0,23050,14735,15603,380,1.6519134044647217,9.762504487298429e-05
centered,-875.0,-625.0,23050,21610,102685,2466,11.90585994720459,0.0007036144379526377
centered,-825.0,-625.0,23050,21506,106879,2477,9.928863525390625,0.0005867775762453675
centered,-775.0,-625.0,23050,21386,106424,2315,6.716485023498535,0.0003969319222960621
centered,-725.0,-625.0,23050,21266,105858,2135,4.66195011138916,0.0002755126915872097
centered,-675.0,-625.0,23050,21154,105175,1962,3.8053200244903564,0.00022488742251880467
centered,-625.0,-625.0,23050,21041,105045,1878,3.3248746395111084,0.00019649398745968938
centered,-575.0,-625.0,23050,20916,104355,1809,3.097543239593506,0.00018305910634808242
centered,-525.0,-625.0,23050,20800,103600,1902,2.559791326522827,0.00015127896040212363
centered,-475.0,-625.0,23050,20652,102803,1849,2.227313995361328,0.00013163016410544515
centered,-425.0,-625.0,23050,20528,102274,1830,1.8625681400299072,0.00011007435387000442
centered,-375.0,-625.0,23050,20412,101952,1864,2.36430025100708,0.00013972580200061202
centered,-325.0,-625.0,23050,20286,101143,1790,2.187422513961792,0.00012927265197504312
centered,-275.0,-625.0,23050,20155,100235,1802,1.8892333507537842,0.00011165021714987233
centered,-225.0,-625.0,23050,20011,99928,1824,1.7509195804595947,0.00010347612987970933
centered,-175.0,-625.0,23050,19873,98823,1855,1.7445435523986816,0.00010309931531082839
centered,-125.0,-625.0,23050,19750,97942,1979,1.8458741903305054,0.00010908777039730921
centered,-75.0,-625.0,23050,19608,97353,2050,1.950871229171753,0.00011529290350154042
centered,-25.0,-625.0,23050,19480,96707,2170,1.9228914976119995,0.00011363935482222587
centered,25.0,-625.0,23050,19331,95744,2207,2.0062618255615234,0.000118566385935992
centered,75.0,-625.0,23050,19190,94932,2169,1.758504033088684,0.00010392435797257349
centered,125.0,-625.0,23050,19060,94203,2159,1.7544695138931274,0.0001036859248415567
centered,175.0,-625.0,23050,18920,93542,2122,2.4609944820404053,0.0001454402517993003
centered,225.0,-625.0,23050,18781,92764,2156,3.5516655445098877,0.00020989691256545484
centered,275.0,-625.0,23050,18625,91630,2090,2.3241512775421143,0.00013735306856688112
centered,325.0,-625.0,23050,18468,91086,1995,2.1443538665771484,0.00012672737648244947
centered,375.0,-625.0,23050,18322,90038,1907,2.0202295780181885,0.00011939185787923634
centered,425.0,-625.0,23050,18178,89190,1822,1.6807843446731567,9.933126420946792e-05
centered,475.0,-625.0,23050,18024,87898,1819,1.6819032430648804,9.939738811226562e-05
centered,525.0,-625.0,23050,17880,87422,1850,1.970420002937317,0.00011644820187939331
centered,575.0,-625.0,23050,17728,86505,1882,3.3879587650299072,0.00020022212993353605
centered,625.0,-625.0,23050,17572,85401,1950,2.6894290447235107,0.00015894031093921512
centered,675.0,-625.0,23050,17376,84272,1901,2.8776328563690186,0.00017006281996145844
centered,725.0,-625.0,23050,17200,83306,1877,3.0721373558044434,0.00018155766883865
centered,775.0,-625.0,23050,17055,82217,1853,3.7771060466766357,0.0002232200204161927
centered,825.0,-625.0,23050,16875,81374,1776,5.176601409912109,0.0003059276205021888
centered,875.0,-625.0,23050,16710,76666,1554,5.1267218589782715,0.00030297983903437853
centered,925.0,-625.0,23050,10991,11530,246,1.4980831146240234,8.853396138874814e-05
centered,975.0,-625.0,23050,0,0,0,0.0,0.0
centered,1025.0,-625.0,23050,0,0,0,0.0,0.0
centered,1075.0,-625.0,23050,0,0,0,0.0,0.0
centered,-1075.0,-575.0,23050,0,0,0,0.0,0.0
centered,-1025.0,-575.0,23050,0,0,0,0.0,0.0
centered,-975.0,-575.0,23050,240,240,3,0.006716674659401178,3.969431361383613e-07
centered,-925.0,-575.0,23050,21763,80365,2018,12.575939178466797,0.0007432149141095579
centered,-875.0,-575.0,23050,21664,106815,2554,9.918994903564453,0.0005861943936906755
centered,-825.0,-575.0,23050,21553,106491,2389,6.485320091247559,0.00038327049696817994
centered,-775.0,-575.0,23050,21438,105686,2278,5.333042144775391,0.0003151729761157185
centered,-725.0,-575.0,23050,21322,105526,2105,5.493855953216553,0.0003246768028475344
centered,-675.0,-575.0,23050,21212,105091,2057,4.054297924041748,0.00023960156249813735
centered,-625.0,-575.0,23050,21100,104409,2051,3.1985273361206055,0.00018902707961387932
centered,-575.0,-575.0,23050,20988,103842,2069,2.66642689704895,0.000157580929226242
centered,-525.0,-575.0,23050,20859,103182,2044,2.513317346572876,0.00014853243192192167
centered,-475.0,-575.0,23050,20722,102627,2088,2.367757797241211,0.00013993013999424875
centered,-425.0,-575.0,23050,20593,102038,2154,2.1938979625701904,0.0001296553382417187
centered,-375.0,-575.0,23050,20478,101424,2180,2.024226188659668,0.00011962805001530796
centered,-325.0,-575.0,23050,20357,100475,2107,2.149759531021118,0.0001270468346774578
centered,-275.0,-575.0,23050,20227,99867,2220,2.0643622875213623,0.00012200001947348937
centered,-225.0,-575.0,23050,20079,99399,2384,2.1347148418426514,0.00012615772720891982
centered,-175.0,-575.0,23050,19943,98731,2453,2.0234177112579346,0.00011958026880165562
centered,-125.0,-575.0,23050,19819,97729,2515,2.2916295528411865,0.0001354310952592641
centered,-75.0,-575.0,23050,19675,97257,2513,2.307332992553711,0.0001363591436529532
centered,-25.0,-575.0,23050,19552,96651,2702,2.5084526538848877,0.00014824494428467005
centered,25.0,-575.0,23050,19402,95677,2746,3.8397774696350098,0.00022692378843203187
centered,75.0,-575.0,23050,19258,94893,2721,2.477646589279175,0.00014642435417044908
centered,125.0,-575.0,23050,19127,94248,2696,2.5728297233581543,0.0001520495134172961
centered,175.0,-575.0,23050,18987,93292,2621,2.2898318767547607,0.0001353248517261818
centered,225.0,-575.0,23050,18843,92262,2562,2.5010621547698975,0.00014780818310100585
centered,275.0,-575.0,23050,18696,91278,2453,2.7486979961395264,0.0001624430005904287
centered,325.0,-575.0,23050,18535,90422,2368,2.5530502796173096,0.00015088057261891663
centered,375.0,-575.0,23050,18384,89894,2311,2.3062026500701904,0.00013629233581013978
centered,425.0,-575.0,23050,18239,88840,2198,2.044084310531616,0.00012080162559868768
centered,475.0,-575.0,23050,18085,88064,2092,1.9607453346252441,0.00011587644257815555
centered,525.0,-575.0,23050,17947,86949,2098,2.249102830886841,0.0001329178485320881
centered,575.0,-575.0,23050,17794,86175,2033,2.239124298095703,0.00013232813216745853
centered,625.0,-575.0,23050,17630,85158,1943,2.223905563354492,0.0001314287364948541
centered,675.0,-575.0,23050,17440,84155,1905,2.988107204437256,0.00017659163859207183
centered,725.0,-575.0,23050,17260,82987,1947,3.2461488246917725,0.0001918414345709607
centered,775.0,-575.0,23050,17106,82024,1849,2.8134331703186035,0.0001662687282077968
centered,825.0,-575.0,23050,16939,80789,1759,3.6106817722320557,0.0002133846573997289
centered,875.0,-575.0,23050,16750,79892,1666,4.451723575592041,0.0002630886738188565
centered,925.0,-575.0,23050,16558,59146,1147,3.522277355194092,0.0002081601123791188
centered,975.0,-575.0,23050,177,177,2,0.013565203174948692,8.016785955078376e-07
centered,1025.0,-575.0,23050,0,0,0,0.0,0.0
centered,1075.0,-575.0,23050,0,0,0,0.0,0.0
centered,-1075.0,-525.0,23050,0,0,0,0.0,0.0
centered,-1025.0,-525.0,23050,0,0,0,0.0,0.0
centered,-975.0,-525.0,23050,21195,35341,912,5.734596252441406,0.00033890409395098686
centered,-925.0,-525.0,23050,21842,106598,2758,14.280252456665039,0.00084393669385463
centered,-875.0,-525.0,23050,21705,106410,2614,10.624566078186035,0.0006278923247009516
centered,-825.0,-525.0,23050,21592,105731,2449,6.303023338317871,0.00037249710294418037
centered,-775.0,-525.0,23050,21469,105358,2296,4.709100246429443,0.00027829917962662876
centered,-725.0,-525.0,23050,21365,104884,2216,3.8018908500671387,0.0002246847579954192
centered,-675.0,-525.0,23050,21256,104383,2293,3.4634077548980713,0.00020468102593440562
centered,-625.0,-525.0,23050,21145,103969,2259,3.6573312282562256,0.00021614154684357345
centered,-575.0,-525.0,23050,21034,103320,2316,3.251149892807007,0.00019213698396924883
centered,-525.0,-525.0,23050,20919,102779,2388,2.7725982666015625,0.0001638554676901549
centered,-475.0,-525.0,23050,20784,102052,2491,2.7027390003204346,0.00015972690016496927
centered,-425.0,-525.0,23050,20650,101493,2619,2.7620747089385986,0.00016323353338520974
centered,-375.0,-525.0,23050,20536,100829,2647,2.725829601287842,0.0001610915205674246
centered,-325.0,-525.0,23050,20419,100376,2876,2.848557710647583,0.0001683445298112929
centered,-275.0,-525.0,23050,20284,99747,2924,2.663700819015503,0.00015741982497274876
centered,-225.0,-525.0,23050,20144,98854,2909,2.6236860752105713,0.00015505502233281732
centered,-175.0,-525.0,23050,20013,98478,3087,3.4021084308624268,0.00020105835574213415
centered,-125.0,-525.0,23050,19883,97185,3233,3.8240208625793457,0.00022599261137656868
centered,-75.0,-525.0,23050,19741,96552,3341,3.743361711502075,0.00022122579684946686
centered,-25.0,-525.0,23050,19616,95969,3433,3.697380781173706,0.0002185084013035521
centered,25.0,-525.0,23050,19463,94956,3417,3.584012031555176,0.00021180852490942925
centered,75.0,-525.0,23050,19322,94209,3382,3.303342580795288,0.0001952214806806296
centered,125.0,-525.0,23050,19193,93660,3365,3.7981622219085693,0.00022446441289503127
centered,175.0,-525.0,23050,19056,92876,3316,3.3703842163085938,0.00019918351608794183
centered,225.0,-525.0,23050,18908,92175,3166,3.0501301288604736,0.0001802570914151147
centered,275.0,-525.0,23050,18756,91197,2972,3.6243515014648438,0.00021419250697363168
centered,325.0,-525.0,23050,18594,90132,2726,3.2156999111175537,0.00019004195928573608
centered,375.0,-525.0,23050,18447,89231,2596,2.918081045150757,0.00017245321942027658
centered,425.0,-525.0,23050,18301,88517,2464,2.391932487487793,0.00014135881792753935
centered,475.0,-525.0,23050,18156,87746,2413,2.348463535308838,0.00013878988102078438
centered,525.0,-525.0,23050,17997,86402,2348,2.330232620239258,0.00013771247176919132
centered,575.0,-525.0,23050,17846,85935,2220,2.255146026611328,0.00013327498163562268
centered,625.0,-525.0,23050,17677,85020,2115,2.2958085536956787,0.00013567807036451995
centered,675.0,-525.0,23050,17499,83457,1951,2.226985454559326,0.0001316107518505305
centered,725.0,-525.0,23050,17315,82699,1875,2.3520472049713135,0.00013900166959501803
centered,775.0,-525.0,23050,17150,81780,1881,2.9921958446502686,0.00017683327314443886
centered,825.0,-525.0,23050,16984,80445,1796,2.99277400970459,0.00017686744104139507
centered,875.0,-525.0,23050,16784,79563,1679,3.831251621246338,0.00022641992836724967
centered,925.0,-525.0,23050,16619,78258,1619,6.356232643127441,0.0003756416554097086
centered,975.0,-525.0,23050,15850,25570,492,1.9783562421798706,0.00011691721738316119
centered,1025.0,-525.0,23050,0,0,0,0.0,0.0
centered,1075.0,-525.0,23050,0,0,0,0.0,0.0
centered,-1075.0,-475.0,23050,0,0,0,0.0,0.0
centered,-1025.0,-475.0,23050,656,656,16,0.05286633223295212,3.1243030207406264e-06
centered,-975.0,-475.0,23050,22006,88877,2408,15.993359565734863,0.0009451781515963376
centered,-925.0,-475.0,23050,21901,106313,2651,9.768277168273926,0.0005772872245870531
centered,-875.0,-475.0,23050,21777,105986,2593,7.670950889587402,0.00045333910384215415
centered,-825.0,-475.0,23050,21648,105062,2504,5.812912464141846,0.00034353244700469077
centered,-775.0,-475.0,23050,21526,104960,2506,4.609427452087402,0.0002724086807575077
centered,-725.0,-475.0,23050,21416,104228,2391,3.60237717628479,0.00021289386495482177
centered,-675.0,-475.0,23050,21301,103967,2422,3.8186357021331787,0.00022567434643860906
centered,-625.0,-475.0,23050,21179,103128,2528,4.591795921325684,0.0002713667054194957
centered,-575.0,-475.0,23050,21062,102514,2616,2.995936155319214,0.00017705431673675776
centered,-525.0,-475.0,23050,20952,102243,2781,2.8597700595855713,0.00016900715127121657
centered,-475.0,-475.0,23050,20826,101700,2980,3.285845994949341,0.00019418746524024755
centered,-425.0,-475.0,23050,20692,101004,3143,3.349412679672241,0.00019794412946794182
centered,-375.0,-475.0,23050,20578,100480,3300,3.5490224361419678,0.00020974069775547832
centered,-325.0,-475.0,23050,20465,99776,3515,3.7399871349334717,0.0002210263628512621
centered,-275.0,-475.0,23050,20335,99027,3641,3.813225269317627,0.0002253546117572114
centered,-225.0,-475.0,23050,20193,98204,3821,3.675987720489502,0.00021724411635659635
centered,-175.0,-475.0,23050,20066,97736,4110,4.43617057800293,0.0002621695166453719
centered,-125.0,-475.0,23050,19937,96691,4226,4.824215412139893,0.0002851022582035512
centered,-75.0,-475.0,23050,19792,96099,4327,5.785273551940918,0.00034189902362413704
centered,-25.0,-475.0,23050,19670,95647,4412,5.072877407073975,0.0002997977426275611
centered,25.0,-475.0,23050,19518,94632,4314,4.8948974609375,0.0002892794436775148
centered,75.0,-475.0,23050,19373,93753,4241,4.596978187561035,0.0002716729650273919
centered,125.0,-475.0,23050,19246,93009,4240,5.602817535400391,0.00033111622906289995
centered,175.0,-475.0,23050,19112,92254,4205,5.618295669555664,0.0003320309624541551
centered,225.0,-475.0,23050,18958,91638,3970,4.754237651824951,0.00028096672031097114
centered,275.0,-475.0,23050,18806,90760,3698,4.948629856109619,0.00029245493351481855
centered,325.0,-475.0,23050,18642,89597,3404,4.416024208068848,0.0002609789080452174
centered,375.0,-475.0,23050,18486,88809,3111,3.5754940509796143,0.00021130513050593436
centered,425.0,-475.0,23050,18344,87924,2869,2.9804632663726807,0.00017613990348763764
centered,475.0,-475.0,23050,18192,87391,2765,3.0915963649749756,0.00018270766304340214
centered,525.0,-475.0,23050,18041,86276,2602,2.8219172954559326,0.00016677012899890542
centered,575.0,-475.0,23050,17886,85002,2544,2.6746795177459717,0.00015806863666512072
centered,625.0,-475.0,23050,17719,84303,2410,2.7097549438476562,0.00016014154243748635
centered,675.0,-475.0,23050,17545,83511,2228,2.4937071800231934,0.00014737351739313453
centered,725.0,-475.0,23050,17359,82142,2054,2.6718695163726807,0.00015790258476044983
centered,775.0,-475.0,23050,17202,81221,1993,2.7554993629455566,0.00016284495359286666
centered,825.0,-475.0,23050,17042,80495,1917,4.06387996673584,0.00024016783572733402
centered,875.0,-475.0,23050,16842,79067,1737,4.458228588104248,0.0002634731063153595
centered,925.0,-475.0,23050,16670,78183,1690,4.987567901611328,0.0002947560860775411
centered,975.0,-475.0,23050,16478,64190,1387,5.913722038269043,0.000349490117514506
centered,1025.0,-475.0,23050,467,467,7,0.02044154331088066,1.2080575970685459e-06
centered,1075.0,-475.0,23050,0,0,0,0.0,0.0
centered,-1075.0,-425.0,23050,0,0,0,0.0,0.0
centered,-1025.0,-425.0,23050,20334,30792,871,7.226978302001953,0.000427101127570495
centered,-975.0,-425.0,23050,22080,106546,2820,15.373024940490723,0.000908517511561513
centered,-925.0,-425.0,23050,21940,106156,2718,8.187564849853516,0.0004838700406253338
centered,-875.0,-425.0,23050,21817,105138,2627,5.574105262756348,0.000329419388435781
centered,-825.0,-425.0,23050,21698,104977,2560,5.3646745681762695,0.00031704240245744586
centered,-775.0,-425.0,23050,21580,104187,2683,5.193227767944336,0.00030691022402606905
centered,-725.0,-425.0,23050,21471,104010,2639,3.8344008922576904,0.00022660604736302048
centered,-675.0,-425.0,23050,21364,103101,2690,4.579240798950195,0.0002706247032620013
centered,-625.0,-425.0,23050,21237,102545,2967,3.833597183227539,0.0002265585499117151
centered,-575.0,-425.0,23050,21126,102471,3154,3.534691095352173,0.00020889374718535691
centered,-525.0,-425.0,23050,20999,101753,3324,3.5897276401519775,0.0002121463039657101
centered,-475.0,-425.0,23050,20862,100955,3534,3.7349042892456055,0.00022072598221711814
centered,-425.0,-425.0,23050,20723,100224,3817,3.9008843898773193,0.00023053509357850999
centered,-375.0,-425.0,23050,20615,99480,4107,4.05119514465332,0.0002394181938143447
centered,-325.0,-425.0,23050,20498,99007,4387,4.3628764152526855,0.0002578379644546658
centered,-275.0,-425.0,23050,20371,98751,4679,4.885889530181885,0.0002887471055146307
centered,-225.0,-425.0,23050,20225,97781,4795,5.033361911773682,0.0002974624512717128
centered,-175.0,-425.0,23050,20093,97327,5069,5.43500280380249,0.0003211986622773111
centered,-125.0,-425.0,23050,19969,96570,5168,6.226541519165039,0.0003679771616589278
centered,-75.0,-425.0,23050,19825,95982,5294,6.6171040534973145,0.0003910586819984019
centered,-25.0,-425.0,23050,19706,95534,5414,7.264868259429932,0.00042934034718200564
